confirmedCount,confirmedIncr,curedCount,curedIncr,currentConfirmedCount,currentConfirmedIncr,dateId,deadCount,suspectedCount,suspectedCountIncr,provinceName
935,0,931,0,3,0,20200822,1,0,0,江西省
935,0,931,0,3,0,20200823,1,0,0,江西省
935,0,931,0,3,0,20200824,1,0,0,江西省
935,0,931,0,3,0,20200825,1,0,0,江西省
935,0,932,1,2,-1,20200826,1,0,0,江西省
935,0,934,2,0,-2,20200827,1,0,0,江西省
935,0,934,0,0,0,20200828,1,0,0,江西省
935,0,934,0,0,0,20200829,1,0,0,江西省
935,0,934,0,0,0,20200830,1,0,0,江西省
935,0,934,0,0,0,20200831,1,0,0,江西省
935,0,934,0,0,0,20200901,1,0,0,江西省
935,0,934,0,0,0,20200902,1,0,0,江西省
935,0,934,0,0,0,20200903,1,0,0,江西省
935,0,934,0,0,0,20200904,1,0,0,江西省
935,0,934,0,0,0,20200905,1,0,0,江西省
935,0,934,0,0,0,20200906,1,0,0,江西省
935,0,934,0,0,0,20200907,1,0,0,江西省
935,0,934,0,0,0,20200909,1,0,0,江西省
935,0,934,0,0,0,20200910,1,0,0,江西省
935,0,934,0,0,0,20200911,1,0,0,江西省
935,0,934,0,0,0,20200913,1,0,0,江西省
935,0,934,0,0,0,20200914,1,0,0,江西省
935,0,934,0,0,0,20200915,1,0,0,江西省
935,0,934,0,0,0,20200919,1,0,0,江西省
935,0,934,0,0,0,20200920,1,0,0,江西省
935,0,934,0,0,0,20200921,1,0,0,江西省
935,0,934,0,0,0,20200922,1,0,0,江西省
935,0,934,0,0,0,20200923,1,0,0,江西省
935,0,934,0,0,0,20200924,1,0,0,江西省
935,0,934,0,0,0,20200925,1,0,0,江西省
935,0,934,0,0,0,20200926,1,0,0,江西省
935,0,934,0,0,0,20200927,1,0,0,江西省
935,0,934,0,0,0,20200928,1,0,0,江西省
935,0,934,0,0,0,20200929,1,0,0,江西省
935,0,934,0,0,0,20201001,1,0,0,江西省
935,0,934,0,0,0,20201002,1,0,0,江西省
935,0,934,0,0,0,20201003,1,0,0,江西省
935,0,934,0,0,0,20201004,1,0,0,江西省
935,0,934,0,0,0,20201005,1,0,0,江西省
935,0,934,0,0,0,20201006,1,0,0,江西省
935,0,934,0,0,0,20201007,1,0,0,江西省
935,0,934,0,0,0,20201008,1,0,0,江西省
935,0,934,0,0,0,20201009,1,0,0,江西省
935,0,934,0,0,0,20201010,1,0,0,江西省
935,0,934,0,0,0,20201011,1,0,0,江西省
935,0,934,0,0,0,20201012,1,0,0,江西省
935,0,934,0,0,0,20201013,1,0,0,江西省
935,0,934,0,0,0,20201014,1,0,0,江西省
935,0,934,0,0,0,20201015,1,0,0,江西省
935,0,934,0,0,0,20201016,1,0,0,江西省
935,0,934,0,0,0,20201017,1,0,0,江西省
935,0,934,0,0,0,20201018,1,0,0,江西省
935,0,934,0,0,0,20201019,1,0,0,江西省
935,0,934,0,0,0,20201020,1,0,0,江西省
935,0,934,0,0,0,20201021,1,0,0,江西省
935,0,934,0,0,0,20201022,1,0,0,江西省
935,0,934,0,0,0,20201023,1,0,0,江西省
935,0,934,0,0,0,20201024,1,0,0,江西省
935,0,934,0,0,0,20201025,1,0,0,江西省
935,0,934,0,0,0,20201026,1,0,0,江西省
935,0,934,0,0,0,20201027,1,0,0,江西省
935,0,934,0,0,0,20201028,1,0,0,江西省
935,0,934,0,0,0,20201030,1,0,0,江西省
935,0,934,0,0,0,20201031,1,0,0,江西省
935,0,934,0,0,0,20201101,1,0,0,江西省
935,0,934,0,0,0,20201102,1,0,0,江西省
935,0,934,0,0,0,20201103,1,0,0,江西省
935,0,934,0,0,0,20201104,1,0,0,江西省
935,0,934,0,0,0,20201105,1,0,0,江西省
935,0,934,0,0,0,20201106,1,0,0,江西省
935,0,934,0,0,0,20201108,1,0,0,江西省
935,0,934,0,0,0,20201109,1,0,0,江西省
935,0,934,0,0,0,20201110,1,0,0,江西省
935,0,934,0,0,0,20201111,1,0,0,江西省
935,0,934,0,0,0,20201112,1,0,0,江西省
935,0,934,0,0,0,20201114,1,0,0,江西省
935,0,934,0,0,0,20201115,1,0,0,江西省
935,0,934,0,0,0,20201117,1,0,0,江西省
935,0,934,0,0,0,20201118,1,0,0,江西省
935,0,934,0,0,0,20201119,1,0,0,江西省
935,0,934,0,0,0,20201120,1,0,0,江西省
935,0,934,0,0,0,20201121,1,0,0,江西省
935,0,934,0,0,0,20201122,1,0,0,江西省
935,0,934,0,0,0,20201123,1,0,0,江西省
935,0,934,0,0,0,20201124,1,0,0,江西省
2,2,0,0,2,2,20200123,0,0,0,甘肃省
4,2,0,0,4,2,20200124,0,0,0,甘肃省
7,3,0,0,7,3,20200125,0,0,0,甘肃省
14,7,0,0,14,7,20200126,0,0,0,甘肃省
19,5,0,0,19,5,20200127,0,0,0,甘肃省
24,5,0,0,24,5,20200128,0,0,0,甘肃省
26,2,0,0,26,2,20200129,0,0,0,甘肃省
29,3,0,0,29,3,20200130,0,0,0,甘肃省
35,6,0,0,35,6,20200131,0,0,0,甘肃省
40,5,0,0,40,5,20200201,0,0,0,甘肃省
51,11,3,3,48,8,20200202,0,0,0,甘肃省
55,4,3,0,52,4,20200203,0,0,0,甘肃省
57,2,4,1,53,1,20200204,0,0,0,甘肃省
62,5,6,2,56,3,20200205,0,0,0,甘肃省
67,5,9,3,58,2,20200206,0,0,0,甘肃省
71,4,9,0,61,3,20200207,1,0,0,甘肃省
79,8,12,3,66,5,20200208,1,0,0,甘肃省
83,4,16,4,65,-1,20200209,2,0,0,甘肃省
86,3,21,5,63,-2,20200210,2,0,0,甘肃省
86,0,24,3,60,-3,20200211,2,0,0,甘肃省
87,1,31,7,54,-6,20200212,2,0,0,甘肃省
90,3,39,8,49,-5,20200213,2,0,0,甘肃省
90,0,44,5,44,-5,20200214,2,0,0,甘肃省
90,0,49,5,39,-5,20200215,2,0,0,甘肃省
90,0,54,5,34,-5,20200216,2,0,0,甘肃省
91,1,58,4,31,-3,20200217,2,0,0,甘肃省
91,0,62,4,27,-4,20200218,2,0,0,甘肃省
91,0,65,3,24,-3,20200219,2,0,0,甘肃省
91,0,71,6,18,-6,20200220,2,0,0,甘肃省
91,0,76,5,13,-5,20200221,2,0,0,甘肃省
91,0,76,0,13,0,20200222,2,0,0,甘肃省
91,0,78,2,11,-2,20200223,2,0,0,甘肃省
91,0,80,2,9,-2,20200224,2,0,0,甘肃省
91,0,80,0,9,0,20200225,2,0,0,甘肃省
91,0,81,1,8,-1,20200226,2,0,0,甘肃省
91,0,82,1,7,-1,20200227,2,0,0,甘肃省
91,0,82,0,7,0,20200228,2,0,0,甘肃省
91,0,82,0,7,0,20200229,2,0,0,甘肃省
91,0,84,2,5,-2,20200301,2,0,0,甘肃省
91,0,85,1,4,-1,20200302,2,0,0,甘肃省
91,0,86,1,3,-1,20200303,2,0,0,甘肃省
91,0,87,1,2,-1,20200304,2,0,0,甘肃省
102,11,87,0,13,11,20200305,2,0,0,甘肃省
119,17,87,0,30,17,20200306,2,0,0,甘肃省
120,1,87,0,31,1,20200307,2,0,0,甘肃省
124,4,87,0,35,4,20200308,2,0,0,甘肃省
124,0,88,1,34,-1,20200309,2,0,0,甘肃省
125,1,88,0,35,1,20200310,2,0,0,甘肃省
127,2,88,0,37,2,20200311,2,0,0,甘肃省
127,0,88,0,37,0,20200312,2,0,0,甘肃省
129,2,89,1,38,1,20200313,2,0,0,甘肃省
132,3,91,2,39,1,20200314,2,0,0,甘肃省
133,1,91,0,40,1,20200315,2,0,0,甘肃省
133,0,91,0,40,0,20200316,2,0,0,甘肃省
133,0,91,0,40,0,20200317,2,0,0,甘肃省
133,0,91,0,40,0,20200318,2,0,0,甘肃省
134,1,98,7,34,-6,20200319,2,0,0,甘肃省
134,0,113,15,19,-15,20200320,2,0,0,甘肃省
134,0,113,0,19,0,20200321,2,0,0,甘肃省
136,2,114,1,20,1,20200322,2,0,0,甘肃省
136,0,118,4,16,-4,20200323,2,0,0,甘肃省
136,0,119,1,15,-1,20200324,2,0,0,甘肃省
136,0,121,2,13,-2,20200325,2,0,0,甘肃省
136,0,123,2,11,-2,20200326,2,0,0,甘肃省
136,0,125,2,9,-2,20200327,2,0,0,甘肃省
136,0,125,0,9,0,20200328,2,0,0,甘肃省
137,1,125,0,10,1,20200329,2,0,0,甘肃省
138,1,125,0,11,1,20200330,2,0,0,甘肃省
138,0,125,0,11,0,20200331,2,0,0,甘肃省
138,0,127,2,9,-2,20200401,2,0,0,甘肃省
138,0,127,0,9,0,20200402,2,0,0,甘肃省
138,0,131,4,5,-4,20200403,2,0,0,甘肃省
138,0,131,0,5,0,20200404,2,0,0,甘肃省
139,1,132,1,5,0,20200405,2,0,0,甘肃省
139,0,132,0,5,0,20200406,2,0,0,甘肃省
139,0,133,1,4,-1,20200407,2,0,0,甘肃省
139,0,135,2,2,-2,20200408,2,0,0,甘肃省
139,0,135,0,2,0,20200409,2,0,0,甘肃省
139,0,135,0,2,0,20200410,2,0,0,甘肃省
139,0,135,0,2,0,20200411,2,0,0,甘肃省
139,0,135,0,2,0,20200412,2,0,0,甘肃省
139,0,135,0,2,0,20200413,2,0,0,甘肃省
139,0,136,1,1,-1,20200414,2,0,0,甘肃省
139,0,136,0,1,0,20200415,2,0,0,甘肃省
139,0,137,1,0,-1,20200416,2,0,0,甘肃省
139,0,137,0,0,0,20200417,2,0,0,甘肃省
139,0,137,0,0,0,20200418,2,0,0,甘肃省
139,0,137,0,0,0,20200419,2,0,0,甘肃省
139,0,137,0,0,0,20200420,2,0,0,甘肃省
139,0,137,0,0,0,20200421,2,0,0,甘肃省
139,0,137,0,0,0,20200422,2,0,0,甘肃省
139,0,137,0,0,0,20200423,2,0,0,甘肃省
139,0,137,0,0,0,20200424,2,0,0,甘肃省
139,0,137,0,0,0,20200425,2,0,0,甘肃省
139,0,137,0,0,0,20200426,2,0,0,甘肃省
139,0,137,0,0,0,20200427,2,0,0,甘肃省
139,0,137,0,0,0,20200428,2,0,0,甘肃省
139,0,137,0,0,0,20200429,2,0,0,甘肃省
139,0,137,0,0,0,20200430,2,0,0,甘肃省
139,0,137,0,0,0,20200501,2,0,0,甘肃省
139,0,137,0,0,0,20200502,2,0,0,甘肃省
139,0,137,0,0,0,20200503,2,0,0,甘肃省
139,0,137,0,0,0,20200504,2,0,0,甘肃省
139,0,137,0,0,0,20200505,2,0,0,甘肃省
139,0,137,0,0,0,20200506,2,0,0,甘肃省
139,0,137,0,0,0,20200507,2,0,0,甘肃省
139,0,137,0,0,0,20200508,2,0,0,甘肃省
139,0,137,0,0,0,20200509,2,0,0,甘肃省
139,0,137,0,0,0,20200510,2,0,0,甘肃省
139,0,137,0,0,0,20200511,2,0,0,甘肃省
139,0,137,0,0,0,20200512,2,0,0,甘肃省
139,0,137,0,0,0,20200513,2,0,0,甘肃省
139,0,137,0,0,0,20200514,2,0,0,甘肃省
139,0,137,0,0,0,20200515,2,0,0,甘肃省
139,0,137,0,0,0,20200516,2,0,0,甘肃省
139,0,137,0,0,0,20200517,2,0,0,甘肃省
139,0,137,0,0,0,20200518,2,0,0,甘肃省
139,0,137,0,0,0,20200519,2,0,0,甘肃省
139,0,137,0,0,0,20200520,2,0,0,甘肃省
139,0,137,0,0,0,20200521,2,0,0,甘肃省
139,0,137,0,0,0,20200522,2,0,0,甘肃省
139,0,137,0,0,0,20200523,2,0,0,甘肃省
139,0,137,0,0,0,20200524,2,0,0,甘肃省
139,0,137,0,0,0,20200525,2,0,0,甘肃省
139,0,137,0,0,0,20200526,2,0,0,甘肃省
139,0,137,0,0,0,20200527,2,0,0,甘肃省
139,0,137,0,0,0,20200528,2,0,0,甘肃省
139,0,137,0,0,0,20200529,2,0,0,甘肃省
139,0,137,0,0,0,20200530,2,0,0,甘肃省
139,0,137,0,0,0,20200531,2,0,0,甘肃省
139,0,137,0,0,0,20200601,2,0,0,甘肃省
139,0,137,0,0,0,20200602,2,0,0,甘肃省
139,0,137,0,0,0,20200603,2,0,0,甘肃省
139,0,137,0,0,0,20200604,2,0,0,甘肃省
139,0,137,0,0,0,20200605,2,0,0,甘肃省
139,0,137,0,0,0,20200606,2,0,0,甘肃省
139,0,137,0,0,0,20200607,2,0,0,甘肃省
139,0,137,0,0,0,20200608,2,0,0,甘肃省
139,0,137,0,0,0,20200609,2,0,0,甘肃省
139,0,137,0,0,0,20200610,2,0,0,甘肃省
139,0,137,0,0,0,20200611,2,0,0,甘肃省
139,0,137,0,0,0,20200612,2,0,0,甘肃省
139,0,137,0,0,0,20200613,2,0,0,甘肃省
139,0,137,0,0,0,20200614,2,0,0,甘肃省
139,0,137,0,0,0,20200615,2,0,0,甘肃省
149,10,137,0,10,10,20200616,2,0,0,甘肃省
150,1,137,0,11,1,20200617,2,0,0,甘肃省
151,1,137,0,12,1,20200618,2,0,0,甘肃省
151,0,137,0,12,0,20200619,2,0,0,甘肃省
151,0,137,0,12,0,20200620,2,0,0,甘肃省
151,0,137,0,12,0,20200621,2,0,0,甘肃省
158,7,137,0,19,7,20200622,2,0,0,甘肃省
158,0,138,1,18,-1,20200623,2,0,0,甘肃省
161,3,138,0,21,3,20200624,2,0,0,甘肃省
161,0,139,1,20,-1,20200625,2,0,0,甘肃省
162,1,139,0,21,1,20200626,2,0,0,甘肃省
163,1,140,1,21,0,20200627,2,0,0,甘肃省
163,0,140,0,21,0,20200628,2,0,0,甘肃省
164,1,143,3,19,-2,20200629,2,0,0,甘肃省
164,0,146,3,16,-3,20200630,2,0,0,甘肃省
164,0,149,3,13,-3,20200701,2,0,0,甘肃省
164,0,153,4,9,-4,20200702,2,0,0,甘肃省
164,0,154,1,8,-1,20200703,2,0,0,甘肃省
167,3,154,0,11,3,20200704,2,0,0,甘肃省
167,0,154,0,11,0,20200705,2,0,0,甘肃省
167,0,156,2,9,-2,20200706,2,0,0,甘肃省
167,0,159,3,6,-3,20200707,2,0,0,甘肃省
167,0,162,3,3,-3,20200708,2,0,0,甘肃省
167,0,162,0,3,0,20200709,2,0,0,甘肃省
167,0,162,0,3,0,20200710,2,0,0,甘肃省
167,0,162,0,3,0,20200711,2,0,0,甘肃省
167,0,162,0,3,0,20200712,2,0,0,甘肃省
167,0,162,0,3,0,20200713,2,0,0,甘肃省
167,0,164,2,1,-2,20200714,2,0,0,甘肃省
167,0,165,1,0,-1,20200715,2,0,0,甘肃省
167,0,165,0,0,0,20200716,2,0,0,甘肃省
167,0,165,0,0,0,20200717,2,0,0,甘肃省
167,0,165,0,0,0,20200718,2,0,0,甘肃省
167,0,165,0,0,0,20200719,2,0,0,甘肃省
167,0,165,0,0,0,20200720,2,0,0,甘肃省
167,0,165,0,0,0,20200722,2,0,0,甘肃省
167,0,165,0,0,0,20200724,2,0,0,甘肃省
167,0,165,0,0,0,20200725,2,0,0,甘肃省
167,0,165,0,0,0,20200726,2,0,0,甘肃省
167,0,165,0,0,0,20200727,2,0,0,甘肃省
167,0,165,0,0,0,20200728,2,0,0,甘肃省
167,0,165,0,0,0,20200729,2,0,0,甘肃省
167,0,165,0,0,0,20200730,2,0,0,甘肃省
167,0,165,0,0,0,20200731,2,0,0,甘肃省
167,0,165,0,0,0,20200801,2,0,0,甘肃省
167,0,165,0,0,0,20200802,2,0,0,甘肃省
167,0,165,0,0,0,20200803,2,0,0,甘肃省
167,0,165,0,0,0,20200804,2,0,0,甘肃省
167,0,165,0,0,0,20200806,2,0,0,甘肃省
167,0,165,0,0,0,20200807,2,0,0,甘肃省
167,0,165,0,0,0,20200808,2,0,0,甘肃省
167,0,165,0,0,0,20200809,2,0,0,甘肃省
169,2,165,0,2,2,20200810,2,0,0,甘肃省
169,0,165,0,2,0,20200812,2,0,0,甘肃省
169,0,165,0,2,0,20200813,2,0,0,甘肃省
169,0,165,0,2,0,20200814,2,0,0,甘肃省
169,0,167,2,0,-2,20200815,2,0,0,甘肃省
169,0,167,0,0,0,20200816,2,0,0,甘肃省
169,0,167,0,0,0,20200817,2,0,0,甘肃省
169,0,167,0,0,0,20200818,2,0,0,甘肃省
169,0,167,0,0,0,20200820,2,0,0,甘肃省
169,0,167,0,0,0,20200821,2,0,0,甘肃省
169,0,167,0,0,0,20200822,2,0,0,甘肃省
169,0,167,0,0,0,20200823,2,0,0,甘肃省
169,0,167,0,0,0,20200824,2,0,0,甘肃省
169,0,167,0,0,0,20200825,2,0,0,甘肃省
169,0,167,0,0,0,20200826,2,0,0,甘肃省
169,0,167,0,0,0,20200827,2,0,0,甘肃省
169,0,167,0,0,0,20200828,2,0,0,甘肃省
169,0,167,0,0,0,20200829,2,0,0,甘肃省
169,0,167,0,0,0,20200830,2,0,0,甘肃省
169,0,167,0,0,0,20200831,2,0,0,甘肃省
169,0,167,0,0,0,20200901,2,0,0,甘肃省
169,0,167,0,0,0,20200902,2,0,0,甘肃省
169,0,167,0,0,0,20200903,2,0,0,甘肃省
169,0,167,0,0,0,20200904,2,0,0,甘肃省
170,1,167,0,1,1,20200905,2,0,0,甘肃省
170,0,167,0,1,0,20200906,2,0,0,甘肃省
170,0,167,0,1,0,20200907,2,0,0,甘肃省
170,0,167,0,1,0,20200909,2,0,0,甘肃省
170,0,168,1,0,-1,20200910,2,0,0,甘肃省
170,0,168,0,0,0,20200911,2,0,0,甘肃省
170,0,168,0,0,0,20200913,2,0,0,甘肃省
170,0,168,0,0,0,20200914,2,0,0,甘肃省
170,0,168,0,0,0,20200915,2,0,0,甘肃省
170,0,168,0,0,0,20200919,2,0,0,甘肃省
170,0,168,0,0,0,20200920,2,0,0,甘肃省
170,0,168,0,0,0,20200921,2,0,0,甘肃省
170,0,168,0,0,0,20200922,2,0,0,甘肃省
170,0,168,0,0,0,20200923,2,0,0,甘肃省
170,0,168,0,0,0,20200924,2,0,0,甘肃省
170,0,168,0,0,0,20200925,2,0,0,甘肃省
170,0,168,0,0,0,20200926,2,0,0,甘肃省
170,0,168,0,0,0,20200927,2,0,0,甘肃省
170,0,168,0,0,0,20200928,2,0,0,甘肃省
170,0,168,0,0,0,20200929,2,0,0,甘肃省
170,0,168,0,0,0,20201001,2,0,0,甘肃省
170,0,168,0,0,0,20201002,2,0,0,甘肃省
170,0,168,0,0,0,20201003,2,0,0,甘肃省
170,0,168,0,0,0,20201004,2,0,0,甘肃省
170,0,168,0,0,0,20201005,2,0,0,甘肃省
170,0,168,0,0,0,20201006,2,0,0,甘肃省
170,0,168,0,0,0,20201007,2,0,0,甘肃省
170,0,168,0,0,0,20201008,2,0,0,甘肃省
170,0,168,0,0,0,20201009,2,0,0,甘肃省
170,0,168,0,0,0,20201010,2,0,0,甘肃省
170,0,168,0,0,0,20201011,2,0,0,甘肃省
170,0,168,0,0,0,20201012,2,0,0,甘肃省
170,0,168,0,0,0,20201013,2,0,0,甘肃省
170,0,168,0,0,0,20201014,2,0,0,甘肃省
170,0,168,0,0,0,20201015,2,0,0,甘肃省
170,0,168,0,0,0,20201016,2,0,0,甘肃省
170,0,168,0,0,0,20201017,2,0,0,甘肃省
170,0,168,0,0,0,20201018,2,0,0,甘肃省
170,0,168,0,0,0,20201019,2,0,0,甘肃省
170,0,168,0,0,0,20201020,2,0,0,甘肃省
170,0,168,0,0,0,20201021,2,0,0,甘肃省
170,0,168,0,0,0,20201022,2,0,0,甘肃省
170,0,168,0,0,0,20201023,2,0,0,甘肃省
170,0,168,0,0,0,20201024,2,0,0,甘肃省
170,0,168,0,0,0,20201025,2,0,0,甘肃省
170,0,168,0,0,0,20201026,2,0,0,甘肃省
170,0,168,0,0,0,20201027,2,0,0,甘肃省
170,0,168,0,0,0,20201028,2,0,0,甘肃省
170,0,168,0,0,0,20201030,2,0,0,甘肃省
177,7,168,0,7,7,20201031,2,0,0,甘肃省
180,3,168,0,10,3,20201101,2,0,0,甘肃省
180,0,168,0,10,0,20201102,2,0,0,甘肃省
180,0,168,0,10,0,20201103,2,0,0,甘肃省
180,0,168,0,10,0,20201104,2,0,0,甘肃省
180,0,168,0,10,0,20201105,2,0,0,甘肃省
180,0,176,8,2,-8,20201106,2,0,0,甘肃省
180,0,176,0,2,0,20201108,2,0,0,甘肃省
180,0,176,0,2,0,20201109,2,0,0,甘肃省
180,0,176,0,2,0,20201110,2,0,0,甘肃省
180,0,176,0,2,0,20201111,2,0,0,甘肃省
181,1,177,1,2,0,20201112,2,0,0,甘肃省
181,0,177,0,2,0,20201114,2,0,0,甘肃省
181,0,177,0,2,0,20201115,2,0,0,甘肃省
181,0,177,0,2,0,20201117,2,0,0,甘肃省
181,0,177,0,2,0,20201118,2,0,0,甘肃省
181,0,177,0,2,0,20201119,2,0,0,甘肃省
181,0,178,1,1,-1,20201120,2,0,0,甘肃省
181,0,178,0,1,0,20201121,2,0,0,甘肃省
181,0,178,0,1,0,20201122,2,0,0,甘肃省
181,0,178,0,1,0,20201123,2,0,0,甘肃省
181,0,179,1,0,-1,20201124,2,0,0,甘肃省
4,4,0,0,4,4,20200122,0,0,0,海南省
8,4,0,0,8,4,20200123,0,0,0,海南省
17,9,0,0,17,9,20200124,0,0,0,海南省
19,2,0,0,19,2,20200125,0,0,0,海南省
22,3,0,0,22,3,20200126,0,0,0,海南省
33,11,0,0,32,10,20200127,1,0,0,海南省
43,10,0,0,42,10,20200128,1,0,0,海南省
46,3,1,1,44,2,20200129,1,0,0,海南省
49,3,1,0,47,3,20200130,1,0,0,海南省
57,8,1,0,55,8,20200131,1,0,0,海南省
63,6,1,0,61,6,20200201,1,0,0,海南省
70,7,4,3,65,4,20200202,1,0,0,海南省
79,9,4,0,74,9,20200203,1,0,0,海南省
89,10,4,0,84,10,20200204,1,0,0,海南省
100,11,5,1,94,10,20200205,1,0,0,海南省
111,11,8,3,101,7,20200206,2,0,0,海南省
122,11,11,3,109,8,20200207,2,0,0,海南省
128,6,15,4,111,2,20200208,2,0,0,海南省
136,8,19,4,114,3,20200209,3,0,0,海南省
142,6,19,0,120,6,20200210,3,0,0,海南省
145,3,20,1,122,2,20200211,3,0,0,海南省
157,12,27,7,126,4,20200212,4,0,0,海南省
157,0,30,3,123,-3,20200213,4,0,0,海南省
162,5,38,8,120,-3,20200214,4,0,0,海南省
162,0,39,1,119,-1,20200215,4,0,0,海南省
162,0,52,13,106,-13,20200216,4,0,0,海南省
163,1,59,7,100,-6,20200217,4,0,0,海南省
163,0,79,20,80,-20,20200218,4,0,0,海南省
168,5,84,5,80,0,20200219,4,0,0,海南省
168,0,89,5,75,-5,20200220,4,0,0,海南省
168,0,96,7,68,-7,20200221,4,0,0,海南省
168,0,104,8,60,-8,20200222,4,0,0,海南省
168,0,106,2,57,-3,20200223,5,0,0,海南省
168,0,116,10,47,-10,20200224,5,0,0,海南省
168,0,124,8,39,-8,20200225,5,0,0,海南省
168,0,129,5,34,-5,20200226,5,0,0,海南省
168,0,132,3,31,-3,20200227,5,0,0,海南省
168,0,136,4,27,-4,20200228,5,0,0,海南省
168,0,148,12,15,-12,20200229,5,0,0,海南省
168,0,151,3,12,-3,20200301,5,0,0,海南省
168,0,151,0,12,0,20200302,5,0,0,海南省
168,0,155,4,8,-4,20200303,5,0,0,海南省
168,0,158,3,5,-3,20200304,5,0,0,海南省
168,0,158,0,4,-1,20200305,6,0,0,海南省
168,0,158,0,4,0,20200306,6,0,0,海南省
168,0,158,0,4,0,20200307,6,0,0,海南省
168,0,159,1,3,-1,20200308,6,0,0,海南省
168,0,159,0,3,0,20200309,6,0,0,海南省
168,0,159,0,3,0,20200310,6,0,0,海南省
168,0,159,0,3,0,20200311,6,0,0,海南省
168,0,160,1,2,-1,20200312,6,0,0,海南省
168,0,160,0,2,0,20200313,6,0,0,海南省
168,0,160,0,2,0,20200314,6,0,0,海南省
168,0,160,0,2,0,20200315,6,0,0,海南省
168,0,161,1,1,-1,20200316,6,0,0,海南省
168,0,161,0,1,0,20200317,6,0,0,海南省
168,0,161,0,1,0,20200318,6,0,0,海南省
168,0,161,0,1,0,20200319,6,0,0,海南省
168,0,161,0,1,0,20200320,6,0,0,海南省
168,0,161,0,1,0,20200321,6,0,0,海南省
168,0,161,0,1,0,20200322,6,0,0,海南省
168,0,161,0,1,0,20200323,6,0,0,海南省
168,0,162,1,0,-1,20200324,6,0,0,海南省
168,0,162,0,0,0,20200325,6,0,0,海南省
168,0,162,0,0,0,20200326,6,0,0,海南省
168,0,162,0,0,0,20200327,6,0,0,海南省
168,0,162,0,0,0,20200328,6,0,0,海南省
168,0,162,0,0,0,20200329,6,0,0,海南省
168,0,162,0,0,0,20200330,6,0,0,海南省
168,0,162,0,0,0,20200331,6,0,0,海南省
168,0,162,0,0,0,20200401,6,0,0,海南省
168,0,162,0,0,0,20200402,6,0,0,海南省
168,0,162,0,0,0,20200403,6,0,0,海南省
168,0,162,0,0,0,20200404,6,0,0,海南省
168,0,162,0,0,0,20200405,6,0,0,海南省
168,0,162,0,0,0,20200406,6,0,0,海南省
168,0,162,0,0,0,20200407,6,0,0,海南省
168,0,162,0,0,0,20200408,6,0,0,海南省
168,0,162,0,0,0,20200409,6,0,0,海南省
168,0,162,0,0,0,20200410,6,0,0,海南省
168,0,162,0,0,0,20200411,6,0,0,海南省
168,0,162,0,0,0,20200412,6,0,0,海南省
168,0,162,0,0,0,20200413,6,0,0,海南省
168,0,162,0,0,0,20200414,6,0,0,海南省
168,0,162,0,0,0,20200415,6,0,0,海南省
168,0,162,0,0,0,20200416,6,0,0,海南省
168,0,162,0,0,0,20200417,6,0,0,海南省
168,0,162,0,0,0,20200418,6,0,0,海南省
168,0,162,0,0,0,20200419,6,0,0,海南省
168,0,162,0,0,0,20200420,6,0,0,海南省
168,0,162,0,0,0,20200421,6,0,0,海南省
168,0,162,0,0,0,20200422,6,0,0,海南省
168,0,162,0,0,0,20200423,6,0,0,海南省
168,0,162,0,0,0,20200424,6,0,0,海南省
168,0,162,0,0,0,20200425,6,0,0,海南省
168,0,162,0,0,0,20200426,6,0,0,海南省
168,0,162,0,0,0,20200427,6,0,0,海南省
168,0,162,0,0,0,20200428,6,0,0,海南省
168,0,162,0,0,0,20200429,6,0,0,海南省
168,0,162,0,0,0,20200430,6,0,0,海南省
168,0,162,0,0,0,20200501,6,0,0,海南省
168,0,162,0,0,0,20200502,6,0,0,海南省
168,0,162,0,0,0,20200503,6,0,0,海南省
168,0,162,0,0,0,20200504,6,0,0,海南省
168,0,162,0,0,0,20200505,6,0,0,海南省
168,0,162,0,0,0,20200506,6,0,0,海南省
168,0,162,0,0,0,20200507,6,0,0,海南省
168,0,162,0,0,0,20200508,6,0,0,海南省
168,0,162,0,0,0,20200509,6,0,0,海南省
168,0,162,0,0,0,20200510,6,0,0,海南省
168,0,162,0,0,0,20200511,6,0,0,海南省
168,0,162,0,0,0,20200512,6,0,0,海南省
168,0,162,0,0,0,20200513,6,0,0,海南省
168,0,162,0,0,0,20200514,6,0,0,海南省
169,1,162,0,1,1,20200515,6,0,0,海南省
169,0,162,0,1,0,20200516,6,0,0,海南省
169,0,162,0,1,0,20200517,6,0,0,海南省
169,0,162,0,1,0,20200518,6,0,0,海南省
169,0,162,0,1,0,20200519,6,0,0,海南省
169,0,162,0,1,0,20200520,6,0,0,海南省
169,0,162,0,1,0,20200521,6,0,0,海南省
169,0,162,0,1,0,20200522,6,0,0,海南省
169,0,162,0,1,0,20200523,6,0,0,海南省
169,0,162,0,1,0,20200524,6,0,0,海南省
169,0,162,0,1,0,20200525,6,0,0,海南省
169,0,162,0,1,0,20200526,6,0,0,海南省
169,0,162,0,1,0,20200527,6,0,0,海南省
169,0,162,0,1,0,20200528,6,0,0,海南省
169,0,163,1,0,-1,20200529,6,0,0,海南省
169,0,163,0,0,0,20200530,6,0,0,海南省
169,0,163,0,0,0,20200531,6,0,0,海南省
169,0,162,-1,1,1,20200601,6,0,0,海南省
